,Date,symbol,open,high,low,close,trades,volume,vwap,lastSize,turnover,homeNotional,foreignNotional
97,2021-08-10 00:00:00+00:00,XBTUSD,43834.0,46489.5,42831.0,46270.0,150527,1800803800,45129.6122,9400,3990299009822,39902.990098219845,1800803800.0
98,2021-08-11 00:00:00+00:00,XBTUSD,46270.0,46746.0,44663.0,45601.0,115151,1203764900,45560.5773,100,2642128385098,26421.28385097997,1203764900.0
99,2021-08-12 00:00:00+00:00,XBTUSD,45601.0,46814.0,45350.0,45518.5,105785,1206767600,46125.4613,400,2616282962991,26162.829629909975,1206767600.0
100,2021-08-13 00:00:00+00:00,XBTUSD,45518.5,46150.0,43842.0,44387.5,116147,1344271800,44760.9541,100,3003225991821,30032.259918210024,1344271800.0
101,2021-08-14 00:00:00+00:00,XBTUSD,44387.5,47933.0,44250.0,47821.0,138898,1469990900,46297.7967,1200,3175085089605,31750.850896050008,1469990900.0
102,2021-08-15 00:00:00+00:00,XBTUSD,47821.0,48200.0,46005.0,47097.5,109245,1108553800,46927.8672,100,2362257565036,23622.575650360097,1108553800.0
103,2021-08-16 00:00:00+00:00,XBTUSD,47097.5,47416.5,45467.5,47030.0,129127,1298315100,46296.725,47000,2804340597533,28043.40597533006,1298315100.0
104,2021-08-17 00:00:00+00:00,XBTUSD,47030.0,48090.0,45619.0,45859.0,138974,1696842900,46813.8494,13200,3624675594088,36246.75594088003,1696842900.0
105,2021-08-18 00:00:00+00:00,XBTUSD,45859.0,47181.0,44401.0,44650.0,169179,1898833000,45776.6466,80400,4148051873087,41480.51873086998,1898833000.0
106,2021-08-19 00:00:00+00:00,XBTUSD,44650.0,46025.0,44200.0,44697.0,157672,1634568300,45084.6464,200,3625559066750,36255.59066749991,1634568300.0
107,2021-08-20 00:00:00+00:00,XBTUSD,44697.0,47121.0,43917.0,46767.5,164457,1642350200,45242.5225,5100,3630115357010,36301.15357010002,1642350200.0
108,2021-08-21 00:00:00+00:00,XBTUSD,46767.5,49487.5,46659.0,49362.0,176790,1709919300,47911.9952,100,3568875790479,35688.75790479014,1709919300.0
109,2021-08-22 00:00:00+00:00,XBTUSD,49362.0,49820.5,48216.0,48855.0,140854,1286466200,49050.6252,400,2622735594723,26227.355947229895,1286466200.0
110,2021-08-23 00:00:00+00:00,XBTUSD,48855.0,49550.0,48083.5,49299.5,124660,1163556100,48851.0239,5000,2381851180507,23818.511805070008,1163556100.0
111,2021-08-24 00:00:00+00:00,XBTUSD,49299.5,50596.0,49049.0,49485.5,152237,1479013100,49865.1149,100,2966040773970,29660.407739699906,1479013100.0
112,2021-08-25 00:00:00+00:00,XBTUSD,49485.5,49884.5,47555.0,47668.0,172415,1807472200,48688.3362,4800,3712337521128,37123.375211279985,1807472200.0
113,2021-08-26 00:00:00+00:00,XBTUSD,47668.0,49300.0,47060.5,49014.0,181500,1981090700,48206.478,1400,4109613865798,41096.13865797986,1981090700.0
114,2021-08-27 00:00:00+00:00,XBTUSD,49014.0,49370.5,46272.0,46835.5,195388,2021216100,47307.0464,100,4272559957614,42725.59957614012,2021216100.0
115,2021-08-28 00:00:00+00:00,XBTUSD,46835.5,49213.5,46335.5,49086.5,181928,1742598600,47688.0818,100,3654171518924,36541.71518924,1742598600.0
116,2021-08-29 00:00:00+00:00,XBTUSD,49086.5,49331.5,48386.0,48924.0,114371,973570000,48910.279,100,1990528452467,19905.28452466997,973570000.0
117,2021-08-30 00:00:00+00:00,XBTUSD,48924.0,49711.0,47765.5,48800.0,137397,1277967500,48707.5453,100,2623763080171,26237.630801710045,1277967500.0
118,2021-08-31 00:00:00+00:00,XBTUSD,48800.0,48919.0,46833.5,46979.5,162558,1526527900,47966.4618,1000,3182504689789,31825.04689789003,1526527900.0
119,2021-09-01 00:00:00+00:00,XBTUSD,46979.5,48292.5,46678.0,47139.0,172200,1551806200,47359.024,100,3276697184780,32766.971847800087,1551806200.0
120,2021-09-02 00:00:00+00:00,XBTUSD,47139.0,49118.5,46507.0,48849.5,171957,1627801000,47847.5768,500,3402067854140,34020.678541399866,1627801000.0
121,2021-09-03 00:00:00+00:00,XBTUSD,48849.5,50440.5,48623.0,49314.0,187711,1762725600,49680.0604,100,3548164382045,35481.64382044999,1762725600.0
122,2021-09-04 00:00:00+00:00,XBTUSD,49314.0,51123.5,48350.0,50026.0,203803,1970239700,49920.8754,1100,3946742388162,39467.423881620154,1970239700.0
123,2021-09-05 00:00:00+00:00,XBTUSD,50026.0,50588.0,49402.0,49949.0,121708,1036367200,50034.0231,100,2071327018445,20713.27018444995,1036367200.0
124,2021-09-06 00:00:00+00:00,XBTUSD,49949.0,51982.5,49496.0,51848.5,140852,1284632700,50538.9984,5000,2541868027230,25418.680272299927,1284632700.0
125,2021-09-07 00:00:00+00:00,XBTUSD,51848.5,52837.0,51043.0,52713.5,133995,1334573500,51805.9556,100,2576108598357,25761.08598357002,1334573500.0
126,2021-09-08 00:00:00+00:00,XBTUSD,52713.5,52999.0,42479.5,46861.0,408071,4696714300,48447.0304,600,9694550342910,96945.5034291004,4696714300.0
127,2021-09-09 00:00:00+00:00,XBTUSD,46861.0,47340.0,44465.0,46053.5,217441,1786649600,46032.4621,400,3881290708656,38812.90708656022,1786649600.0
128,2021-09-10 00:00:00+00:00,XBTUSD,46053.5,47381.0,45512.0,46376.0,152236,1204808500,46377.6719,200,2597830118178,25978.30118178005,1204808500.0
129,2021-09-11 00:00:00+00:00,XBTUSD,46376.0,47029.5,44132.0,44836.0,175440,1614230900,45683.169,10700,3533549550048,35335.49550047975,1614230900.0
130,2021-09-12 00:00:00+00:00,XBTUSD,44836.0,45964.0,44706.0,45157.0,112253,916593200,45322.0814,11000,2022406517344,20224.065173440027,916593200.0
131,2021-09-13 00:00:00+00:00,XBTUSD,45157.0,46500.0,44730.5,46025.0,112125,993983200,45640.2182,164900,2177871028514,21778.710285139885,993983200.0
132,2021-09-14 00:00:00+00:00,XBTUSD,46025.0,46985.0,43400.0,44974.5,224680,2200568800,44888.7432,400,4902288913616,49022.889136160076,2200568800.0
133,2021-09-15 00:00:00+00:00,XBTUSD,44974.5,47243.0,44698.5,47108.5,150533,1244721900,46110.3605,2200,2699452659839,26994.526598390014,1244721900.0
134,2021-09-16 00:00:00+00:00,XBTUSD,47108.5,48436.0,46676.5,48110.5,129890,1120661200,47592.3053,66500,2354712066667,23547.120666670042,1120661200.0
135,2021-09-17 00:00:00+00:00,XBTUSD,48110.5,48500.0,47044.5,47740.0,130267,1104154700,47802.9753,100,2309803638484,23098.036384840016,1104154700.0
136,2021-09-18 00:00:00+00:00,XBTUSD,47740.0,48150.0,46656.0,47277.0,125218,1027193700,47445.7576,100,2164995409503,21649.954095030018,1027193700.0
137,2021-09-19 00:00:00+00:00,XBTUSD,47277.0,48838.5,47031.5,48266.0,105338,852342800,48257.6573,40000,1766239628263,17662.39628262992,852342800.0
138,2021-09-20 00:00:00+00:00,XBTUSD,48266.0,48339.0,46820.0,47221.5,110464,880183200,47584.6054,11300,1849724138812,18497.241388119968,880183200.0
139,2021-09-21 00:00:00+00:00,XBTUSD,47221.5,47335.0,42311.0,43005.5,280149,2431567500,44318.9725,100,5486524359311,54865.24359310981,2431567500.0
140,2021-09-22 00:00:00+00:00,XBTUSD,43005.5,43617.5,39500.0,40712.0,310049,2855913400,42012.9232,400,6797727309219,67977.27309218982,2855913400.0
141,2021-09-23 00:00:00+00:00,XBTUSD,40712.0,44016.5,40536.5,43542.5,174115,1304517100,42582.7276,1400,3063500004147,30635.000041470004,1304517100.0
142,2021-09-24 00:00:00+00:00,XBTUSD,43542.5,44994.0,43086.0,44860.0,142752,1153319900,44096.7659,3300,2615429914284,26154.299142839987,1153319900.0
143,2021-09-25 00:00:00+00:00,XBTUSD,44860.0,45146.0,40575.5,42839.5,264138,2454451700,42552.8293,100,5768027614504,57680.2761450399,2454451700.0
144,2021-09-26 00:00:00+00:00,XBTUSD,42839.5,42990.0,41652.5,42674.0,133479,894027700,42545.9496,6100,2101325473826,21013.25473825994,894027700.0
145,2021-09-27 00:00:00+00:00,XBTUSD,42674.0,43953.5,40801.0,43166.0,163122,1406080700,42497.8539,200,3308600409265,33086.004092649935,1406080700.0
146,2021-09-28 00:00:00+00:00,XBTUSD,43166.0,44400.0,42052.0,42119.0,140653,1126071200,43431.8077,300,2592745050696,25927.450506959867,1126071200.0
147,2021-09-29 00:00:00+00:00,XBTUSD,42119.0,42765.5,40830.5,40983.0,172019,1279389300,41845.5564,200,3057409963459,30574.09963458997,1279389300.0
148,2021-09-30 00:00:00+00:00,XBTUSD,40983.0,42590.0,40705.0,41490.5,157728,1171004500,41754.1765,100,2804522303873,28045.223038730073,1171004500.0
149,2021-10-01 00:00:00+00:00,XBTUSD,41490.5,44119.0,41379.0,43801.5,174602,1456638500,43212.7841,7000,3370856982535,33708.56982534988,1456638500.0
150,2021-10-02 00:00:00+00:00,XBTUSD,43801.5,48471.5,43251.0,48150.0,195352,1756881700,46344.7867,100,3790907458821,37909.07458821007,1756881700.0
151,2021-10-03 00:00:00+00:00,XBTUSD,48150.0,48340.5,47444.0,47660.0,87874,571812000,47850.5532,200,1194999308119,11949.993081189981,571812000.0
152,2021-10-04 00:00:00+00:00,XBTUSD,47660.0,49283.0,47113.0,48215.5,109336,750915700,48181.6255,38600,1558512581302,15585.12581301991,750915700.0
153,2021-10-05 00:00:00+00:00,XBTUSD,48215.5,49490.0,46922.5,49222.0,167675,1374474000,48228.3322,600,2849940585072,28499.405850720006,1374474000.0
154,2021-10-06 00:00:00+00:00,XBTUSD,49222.0,51946.5,49053.5,51500.0,164971,1348951600,50379.8642,700,2677571465315,26775.71465315007,1348951600.0
155,2021-10-07 00:00:00+00:00,XBTUSD,51500.0,55830.0,50424.0,55337.5,199520,1846667700,53039.9868,200,3481655284964,34816.552849640066,1846667700.0
156,2021-10-08 00:00:00+00:00,XBTUSD,55337.5,55338.0,53410.0,53817.5,136792,1190088200,54319.1904,2500,2190921219461,21909.212194610016,1190088200.0
157,2021-10-09 00:00:00+00:00,XBTUSD,53817.5,56297.5,53610.0,53976.5,146664,1282897200,54737.2339,100,2343742452846,23437.42452846001,1282897200.0
158,2021-10-10 00:00:00+00:00,XBTUSD,53976.5,55550.0,53682.0,54974.5,95957,712278800,54803.5293,100,1299695236030,12996.952360300045,712278800.0
159,2021-10-11 00:00:00+00:00,XBTUSD,54974.5,56645.0,54074.0,54718.5,147184,1237832400,55236.4118,100,2240983958706,22409.839587060025,1237832400.0
160,2021-10-12 00:00:00+00:00,XBTUSD,54718.5,57890.0,54469.5,57504.5,165493,1410009600,56661.0761,3200,2488498087493,24884.980874929974,1410009600.0
161,2021-10-13 00:00:00+00:00,XBTUSD,57504.5,57737.0,53887.5,56030.5,191115,1793930800,56243.6023,100,3189577805059,31895.778050590157,1793930800.0
162,2021-10-14 00:00:00+00:00,XBTUSD,56030.5,57865.0,54265.0,57419.5,187634,1494666400,55954.0729,100,2671238434831,26712.38434830981,1494666400.0
163,2021-10-15 00:00:00+00:00,XBTUSD,57419.5,58592.0,56783.0,57377.0,137534,1122332400,57642.2033,100,1947075479186,19470.754791860054,1122332400.0
164,2021-10-16 00:00:00+00:00,XBTUSD,57377.0,63100.0,56878.0,61676.0,249154,2245894500,60200.3468,16000,3730713843790,37307.138437900016,2245894500.0
165,2021-10-17 00:00:00+00:00,XBTUSD,61676.0,62406.0,60206.0,60922.5,137674,830928500,61299.6757,100,1355526808170,13555.268081699985,830928500.0
166,2021-10-18 00:00:00+00:00,XBTUSD,60922.5,61765.0,58933.0,61553.0,252842,1042168600,60638.0334,500,1718676954184,17186.76954183999,1042168600.0
167,2021-10-19 00:00:00+00:00,XBTUSD,61553.0,62787.5,59860.0,62027.5,185768,1509691900,61609.3597,1500,2450431332419,24504.313324190163,1509691900.0
168,2021-10-20 00:00:00+00:00,XBTUSD,62027.5,64510.0,61250.0,64316.0,195272,1654570400,62819.5947,1200,2633851598543,26338.51598542999,1654570400.0
169,2021-10-21 00:00:00+00:00,XBTUSD,64316.0,67128.5,63522.5,66059.5,178226,1618199100,65441.5999,100,2472744883134,24727.4488313399,1618199100.0
170,2021-10-22 00:00:00+00:00,XBTUSD,66059.5,66689.5,61550.0,62218.0,319573,2790162900,64289.2502,33100,4340026181192,43400.26181191998,2790162900.0
171,2021-10-23 00:00:00+00:00,XBTUSD,62218.0,63723.5,60044.0,60715.5,173275,1614482000,61912.2209,200,2607702313023,26077.023130230034,1614482000.0
172,2021-10-24 00:00:00+00:00,XBTUSD,60715.5,61788.0,59625.0,61335.0,103331,796789500,61013.5572,100,1305923818398,13059.238183979991,796789500.0
173,2021-10-25 00:00:00+00:00,XBTUSD,61335.0,61550.0,59505.0,60901.0,121306,1040997600,60546.9814,200,1719322058081,17193.220580810008,1040997600.0
174,2021-10-26 00:00:00+00:00,XBTUSD,60901.0,63777.0,60682.5,63125.5,146847,1425567000,62703.3941,25200,2273516543005,22735.16543004996,1425567000.0
175,2021-10-27 00:00:00+00:00,XBTUSD,63125.5,63411.0,59803.5,60257.0,156847,1544593500,61984.7518,12000,2491900964112,24919.009641120134,1544593500.0
176,2021-10-28 00:00:00+00:00,XBTUSD,60257.0,62358.0,58000.0,58499.5,210623,2002767300,59346.4766,100,3374716042785,33747.16042785011,2002767300.0
177,2021-10-29 00:00:00+00:00,XBTUSD,58499.5,62636.0,57505.0,60633.5,223341,1955425800,60172.0922,1000,3249731882436,32497.31882436,1955425800.0
178,2021-10-30 00:00:00+00:00,XBTUSD,60633.5,62998.5,60200.0,62322.0,173230,1573397900,61517.6402,4200,2557646514726,25576.465147259994,1573397900.0
179,2021-10-31 00:00:00+00:00,XBTUSD,62322.0,62412.0,60715.0,61925.0,101821,779242800,61619.9895,3600,1264597407198,12645.974071980012,779242800.0
180,2021-11-01 00:00:00+00:00,XBTUSD,61925.0,62491.5,60034.0,61344.0,125920,972657500,61041.4899,100,1593437061922,15934.370619219919,972657500.0
181,2021-11-02 00:00:00+00:00,XBTUSD,61344.0,62558.0,59521.5,60952.5,168479,1364569300,61248.6143,2200,2227928680822,22279.286808220157,1364569300.0
182,2021-11-03 00:00:00+00:00,XBTUSD,60952.5,64341.5,60656.5,63319.5,154369,1248284800,62807.3635,40000,1987487063664,19874.870636640102,1248284800.0
183,2021-11-04 00:00:00+00:00,XBTUSD,63319.5,63614.5,60014.5,62946.0,155437,1248250200,62555.1267,300,1995445600272,19954.45600271995,1248250200.0
184,2021-11-05 00:00:00+00:00,XBTUSD,62946.0,63156.0,60679.5,61453.0,130262,960331200,61769.9563,2200,1554690097979,15546.900979789969,960331200.0
185,2021-11-06 00:00:00+00:00,XBTUSD,61453.0,62650.0,60782.0,61037.0,113373,862208600,61561.9498,5100,1400555011923,14005.55011923002,862208600.0
186,2021-11-07 00:00:00+00:00,XBTUSD,61037.0,61629.0,60125.0,61524.5,100885,778137900,60899.4854,100,1277745571688,12777.455716880046,778137900.0
187,2021-11-08 00:00:00+00:00,XBTUSD,61524.5,63375.0,61395.0,63352.0,104418,815080900,62268.4392,500,1308981565073,13089.81565073002,815080900.0
188,2021-11-09 00:00:00+00:00,XBTUSD,63352.0,67917.0,63352.0,67642.0,171394,1463077700,65805.4921,10000,2223338842983,22233.388429830033,1463077700.0
189,2021-11-10 00:00:00+00:00,XBTUSD,67642.0,68675.0,66289.5,66998.5,142469,1190911700,67545.6609,6000,1763124797412,17631.24797412006,1190911700.0
190,2021-11-11 00:00:00+00:00,XBTUSD,66998.5,69146.5,62834.0,64890.0,208813,2066411900,66378.143,9400,3113094470008,31130.9447000801,2066411900.0
191,2021-11-12 00:00:00+00:00,XBTUSD,64890.0,65640.0,64120.0,64803.5,113750,812111800,64911.4608,100,1251114469181,12511.144691809957,812111800.0
192,2021-11-13 00:00:00+00:00,XBTUSD,64803.5,65485.0,62277.5,64139.5,168818,1301990700,63859.8149,12500,2038831618551,20388.31618551001,1301990700.0
193,2021-11-14 00:00:00+00:00,XBTUSD,64139.5,65000.0,63381.5,64393.5,96251,570306800,64135.8654,300,889219624779,8892.196247789998,570306800.0
194,2021-11-15 00:00:00+00:00,XBTUSD,64393.5,65559.5,63580.0,65559.5,102146,681765600,64484.5108,100,1057257434775,10572.574347749978,681765600.0
195,2021-11-16 00:00:00+00:00,XBTUSD,65559.5,66387.0,63404.0,63603.5,131210,955110700,64918.6245,100,1471247688342,14712.476883420048,955110700.0
196,2021-11-17 00:00:00+00:00,XBTUSD,63603.5,63603.5,58533.0,60100.0,253035,2142131300,60705.7652,100,3528717505384,35287.175053839965,2142131300.0
197,2021-11-18 00:00:00+00:00,XBTUSD,60100.0,60890.0,58388.0,60360.0,182652,1258905400,59764.6468,100,2106449930739,21064.499307390117,1258905400.0
198,2021-11-19 00:00:00+00:00,XBTUSD,60360.0,60988.0,56460.0,56903.5,238995,1765707300,58457.6533,100,3020491777182,30204.917771820037,1765707300.0
199,2021-11-20 00:00:00+00:00,XBTUSD,56903.5,58338.0,55655.0,58076.5,149294,1000498100,57104.0264,100,1752065231802,17520.652318020017,1000498100.0
200,2021-11-21 00:00:00+00:00,XBTUSD,58076.5,59862.5,57415.5,59739.5,100995,664355500,58642.0839,300,1132904428285,11329.044282850005,664355500.0
201,2021-11-22 00:00:00+00:00,XBTUSD,59739.5,60050.0,58505.5,58650.0,96987,654914600,59140.8024,5500,1107384527042,11073.845270419948,654914600.0
202,2021-11-23 00:00:00+00:00,XBTUSD,58650.0,59576.5,55560.0,56271.0,190326,1419633600,57386.5038,5000,2473823295126,24738.232951260066,1419633600.0
203,2021-11-24 00:00:00+00:00,XBTUSD,56271.0,57885.5,55335.5,57546.0,148559,1181629700,56829.1602,300,2079268183495,20792.681834949977,1181629700.0
204,2021-11-25 00:00:00+00:00,XBTUSD,57546.0,57755.5,55888.0,57175.5,128847,863038900,56727.611,2800,1521380151964,15213.801519640017,863038900.0
205,2021-11-26 00:00:00+00:00,XBTUSD,57175.5,59448.5,57055.0,58976.0,123113,887460300,58264.5326,4700,1523165751226,15231.657512260046,887460300.0
206,2021-11-27 00:00:00+00:00,XBTUSD,58976.0,59186.5,53511.0,53782.0,224847,1783383500,55385.7061,18000,3219935584900,32199.35584899989,1783383500.0
207,2021-11-28 00:00:00+00:00,XBTUSD,53782.0,55284.0,53647.5,54750.5,105063,569449500,54661.237,1200,1041783929655,10417.839296549984,569449500.0
208,2021-11-29 00:00:00+00:00,XBTUSD,54750.5,57480.5,53315.5,57343.0,138787,907317800,54926.9472,100,1651865407295,16518.65407295,907317800.0
209,2021-11-30 00:00:00+00:00,XBTUSD,57343.0,58919.0,56737.5,57842.5,120916,873341400,57670.7921,500,1514362940130,15143.62940130001,873341400.0
210,2021-12-01 00:00:00+00:00,XBTUSD,57842.5,59282.0,55925.0,56968.5,196459,1345916000,57430.9967,19900,2343539500143,23435.39500142987,1345916000.0
211,2021-12-02 00:00:00+00:00,XBTUSD,56968.5,59124.0,56497.0,57202.0,163719,1114520300,57568.2039,100,1936010342205,19360.103422049982,1114520300.0
212,2021-12-03 00:00:00+00:00,XBTUSD,57202.0,57412.0,55811.0,56508.0,148740,1000391600,56623.2178,200,1766754920441,17667.549204409996,1000391600.0
213,2021-12-04 00:00:00+00:00,XBTUSD,56508.0,57699.0,51554.5,53633.0,214702,1889433700,54838.0905,300,3445494016573,34454.94016573,1889433700.0
214,2021-12-05 00:00:00+00:00,XBTUSD,53633.0,53856.5,41498.5,49205.0,359562,2805872600,48160.5093,100,5826109969151,58261.099691509706,2805872600.0
215,2021-12-06 00:00:00+00:00,XBTUSD,49205.0,49765.0,47800.5,49434.0,146375,801774900,48993.43,100,1636494840375,16364.948403749944,801774900.0
216,2021-12-07 00:00:00+00:00,XBTUSD,49434.0,50935.0,47156.5,50467.0,198924,1285109700,48747.197,5100,2636284439141,26362.844391410075,1285109700.0
217,2021-12-08 00:00:00+00:00,XBTUSD,50467.0,51973.5,50058.0,50618.5,134393,785385400,51017.5449,1000,1539445251020,15394.452510200023,785385400.0
218,2021-12-09 00:00:00+00:00,XBTUSD,50618.5,51232.5,48639.0,50493.5,125003,784151500,50112.5026,100,1564783974167,15647.839741669979,784151500.0
219,2021-12-10 00:00:00+00:00,XBTUSD,50493.5,50839.5,47350.0,47567.0,162758,920742500,48889.9536,200,1883300370577,18833.003705770036,920742500.0
220,2021-12-11 00:00:00+00:00,XBTUSD,47567.0,50100.0,46909.0,47161.0,194801,1019266500,48324.3531,100,2109226032592,21092.26032592008,1019266500.0
221,2021-12-12 00:00:00+00:00,XBTUSD,47161.0,49496.0,46767.5,49391.0,158766,703781800,48381.6343,100,1454653090220,14546.530902199942,703781800.0
222,2021-12-13 00:00:00+00:00,XBTUSD,49391.0,50785.0,48631.5,50066.5,106613,577168000,49683.516,100,1161690745900,11616.907458999942,577168000.0
223,2021-12-14 00:00:00+00:00,XBTUSD,50066.5,50191.0,45707.0,46689.5,206758,1179530000,47741.8123,200,2470654317607,24706.54317607002,1179530000.0
224,2021-12-15 00:00:00+00:00,XBTUSD,46689.5,48666.0,46280.5,48356.5,174142,891591600,47227.5091,100,1887866381118,18878.663811180126,891591600.0
225,2021-12-16 00:00:00+00:00,XBTUSD,48356.5,49514.5,46532.0,48880.0,200110,1179756100,48111.619,15000,2452127482784,24521.27482783996,1179756100.0
226,2021-12-17 00:00:00+00:00,XBTUSD,48880.0,49437.0,47475.0,47630.0,126256,693052200,48505.5442,4500,1428814099765,14288.140997649969,693052200.0
227,2021-12-18 00:00:00+00:00,XBTUSD,47630.0,47988.5,45422.5,46152.0,174793,1051363900,46730.2822,1400,2249865580418,22498.65580418003,1051363900.0
228,2021-12-19 00:00:00+00:00,XBTUSD,46152.0,47345.5,45485.5,46829.0,101794,537933800,46563.3891,200,1155276674898,11552.766748980011,537933800.0
229,2021-12-20 00:00:00+00:00,XBTUSD,46829.0,48270.5,46408.0,46650.5,125719,759820400,47288.9259,12200,1606765380929,16067.653809290032,759820400.0
230,2021-12-21 00:00:00+00:00,XBTUSD,46650.5,47532.0,45561.0,46892.0,153504,923172900,46444.6612,100,1987684627720,19876.84627720002,923172900.0
231,2021-12-22 00:00:00+00:00,XBTUSD,46892.0,49299.0,46657.0,48879.0,129251,841803900,48420.5226,100,1738534490886,17385.344908860057,841803900.0
232,2021-12-23 00:00:00+00:00,XBTUSD,48879.0,49665.5,48451.0,48574.5,101988,561561700,48963.6836,100,1146896160660,11468.961606599994,561561700.0
233,2021-12-24 00:00:00+00:00,XBTUSD,48574.5,51368.5,48002.0,50815.5,133780,848398800,49289.492,100,1721262868741,17212.628687409968,848398800.0
234,2021-12-25 00:00:00+00:00,XBTUSD,50815.5,51874.0,50404.5,50800.0,109604,746250000,51049.5794,100,1461819606122,14618.19606122004,746250000.0
235,2021-12-26 00:00:00+00:00,XBTUSD,50800.0,51177.0,50005.0,50380.0,83739,506531400,50755.4956,200,997987932942,9979.879329420026,506531400.0
236,2021-12-27 00:00:00+00:00,XBTUSD,50380.0,51314.5,49408.5,50775.0,96472,602764000,50178.6359,100,1201240840545,12012.408405449969,602764000.0
237,2021-12-28 00:00:00+00:00,XBTUSD,50775.0,52147.0,50436.0,50700.0,111023,725148600,51141.7393,8800,1417925242719,14179.252427190026,725148600.0
238,2021-12-29 00:00:00+00:00,XBTUSD,50700.0,50700.0,47242.0,47536.0,144632,1063412600,48878.0054,500,2175649217935,21756.492179349967,1063412600.0
239,2021-12-30 00:00:00+00:00,XBTUSD,47536.0,48105.0,46000.0,46415.5,127588,942432900,47270.5958,1500,1993699613585,19936.996135850022,942432900.0
240,2021-12-31 00:00:00+00:00,XBTUSD,46415.5,47882.5,45872.5,47111.0,106563,740468800,47051.9595,10000,1573728099802,15737.280998019985,740468800.0
241,2022-01-01 00:00:00+00:00,XBTUSD,47111.0,48546.0,45500.0,46200.0,131058,1045402500,47217.0283,100,2214038798857,22140.38798856989,1045402500.0
242,2022-01-02 00:00:00+00:00,XBTUSD,46200.0,47925.5,46192.5,47728.5,81221,543638500,47154.0192,400,1152902331533,11529.023315330018,543638500.0
243,2022-01-03 00:00:00+00:00,XBTUSD,47728.5,47992.0,46647.5,47300.0,86679,539072000,47254.2895,2000,1140791593270,11407.915932700043,539072000.0
244,2022-01-04 00:00:00+00:00,XBTUSD,47300.0,47577.0,45668.5,46425.0,114851,760545500,46720.2392,100,1627872024167,16278.720241670027,760545500.0
245,2022-01-05 00:00:00+00:00,XBTUSD,46425.0,47535.5,45500.0,45796.0,125047,799086600,46469.4812,3800,1719595325198,17195.95325198003,799086600.0
246,2022-01-06 00:00:00+00:00,XBTUSD,45796.0,47067.5,42428.0,43395.0,212189,1753918300,45157.3281,17600,3884028481490,38840.28481489994,1753918300.0
247,2022-01-07 00:00:00+00:00,XBTUSD,43395.0,43750.0,42333.0,43072.0,122294,677677400,43028.3342,800,1574958108961,15749.58108960997,677677400.0
248,2022-01-08 00:00:00+00:00,XBTUSD,43072.0,43131.5,40551.0,41542.5,188774,1289970100,41803.9229,200,3085765126384,30857.6512638401,1289970100.0
249,2022-01-09 00:00:00+00:00,XBTUSD,41542.5,42289.0,40491.5,41659.5,118205,704883100,41521.5144,100,1697637969988,16976.379699880014,704883100.0
250,2022-01-10 00:00:00+00:00,XBTUSD,41659.5,42750.0,41189.0,41852.5,97195,582614300,41853.4376,100,1392039438135,13920.394381349975,582614300.0
251,2022-01-11 00:00:00+00:00,XBTUSD,41852.5,42227.5,39609.0,41800.0,179538,1184377100,41166.8327,900,2877028682056,28770.286820560083,1184377100.0
252,2022-01-12 00:00:00+00:00,XBTUSD,41800.0,43090.5,41251.0,42715.0,127134,761201700,42200.8592,100,1803763163842,18037.631638419996,761201700.0
253,2022-01-13 00:00:00+00:00,XBTUSD,42715.0,44666.0,42448.5,43898.5,118213,762495800,43383.5715,1200,1757569126201,17575.691262010012,762495800.0
254,2022-01-14 00:00:00+00:00,XBTUSD,43898.5,44403.0,42330.5,42554.5,125455,921101900,43309.1668,200,2126807719638,21268.07719638003,921101900.0
255,2022-01-15 00:00:00+00:00,XBTUSD,42554.5,43460.0,41751.5,43058.5,115028,729986800,42663.5721,6500,1711031544781,17110.31544781001,729986800.0
256,2022-01-16 00:00:00+00:00,XBTUSD,43058.5,43800.0,42571.5,43075.0,77237,500524900,43145.4779,200,1160090609756,11600.906097560008,500524900.0
257,2022-01-17 00:00:00+00:00,XBTUSD,43075.0,43478.0,42603.5,43065.0,79482,481471900,43071.3304,400,1117849730174,11178.49730174003,481471900.0
258,2022-01-18 00:00:00+00:00,XBTUSD,43065.0,43172.0,41550.0,42207.5,117776,615739200,42432.9347,1500,1451091440037,14510.914400369997,615739200.0
259,2022-01-19 00:00:00+00:00,XBTUSD,42207.5,42718.5,41250.0,42362.5,118224,604009300,41863.6,100,1442808108672,14428.081086719958,604009300.0
260,2022-01-20 00:00:00+00:00,XBTUSD,42362.5,42579.0,41111.5,41653.0,126437,800597500,41882.5362,100,1911535075086,19115.350750860023,800597500.0
261,2022-01-21 00:00:00+00:00,XBTUSD,41653.0,43503.0,40531.5,40650.0,140575,924430500,42168.1158,300,2192255202712,21922.552027120008,924430500.0
262,2022-01-22 00:00:00+00:00,XBTUSD,40650.0,41067.0,35394.5,36436.5,296082,2100109600,38136.9345,1000,5506765646330,55067.656463299776,2100109600.0
263,2022-01-23 00:00:00+00:00,XBTUSD,36436.5,36799.5,33973.0,35052.0,224175,1213128000,35317.4687,100,3434933676543,34349.336765429915,1213128000.0
264,2022-01-24 00:00:00+00:00,XBTUSD,35052.0,36513.5,34613.0,36252.0,146420,787106900,35495.6074,100,2217484623426,22174.84623425995,787106900.0
265,2022-01-25 00:00:00+00:00,XBTUSD,36252.0,37560.0,32898.5,36657.5,305426,1752304000,34635.1533,15000,5059331245587,50593.31245586986,1752304000.0
